date,year,doy365,mmdd,series,metric,value,is_placeholder
2020-02-07,2020,38,07-feb,Mazar,Caudal (m³/s),28.33970499208333,0
2020-02-07,2020,38,07-feb,Mazar,Cota (msnm),2148.59,0
2020-02-07,2020,38,07-feb,Minas San Francisco,Caudal (m³/s),24.13692508333333,0
2020-02-07,2020,38,07-feb,Minas San Francisco,Cota (msnm),786.44,0
2020-02-07,2020,38,07-feb,Molino,Caudal (m³/s),130.38333333333333,0
2020-02-07,2020,38,07-feb,Molino,Cota (msnm),1981.8822021,0
2020-02-07,2020,38,07-feb,Sopladora,Caudal (m³/s),150.852092375,0
2020-02-07,2020,38,07-feb,Sopladora,Cota (msnm),1314.9785156,0
2020-02-08,2020,39,08-feb,Cuenca del Rio Paute,Caudal (m³/s),37.32371666666667,0
2020-02-08,2020,39,08-feb,Mazar,Caudal (m³/s),28.33211936875,0
2020-02-08,2020,39,08-feb,Mazar,Cota (msnm),2148.2,0
2020-02-08,2020,39,08-feb,Minas San Francisco,Caudal (m³/s),26.461652325,0
2020-02-08,2020,39,08-feb,Minas San Francisco,Cota (msnm),788.37,0
2020-02-08,2020,39,08-feb,Molino,Caudal (m³/s),69.925,0
2020-02-08,2020,39,08-feb,Molino,Cota (msnm),1978.9157715,0
2020-02-08,2020,39,08-feb,Sopladora,Caudal (m³/s),140.36044868333337,0
2020-02-08,2020,39,08-feb,Sopladora,Cota (msnm),1315.7124023,0
2020-02-09,2020,40,09-feb,Cuenca del Rio Paute,Caudal (m³/s),46.798991666666666,0
2020-02-09,2020,40,09-feb,Mazar,Caudal (m³/s),30.50609545583333,0
2020-02-09,2020,40,09-feb,Mazar,Cota (msnm),2147.37,0
2020-02-09,2020,40,09-feb,Minas San Francisco,Caudal (m³/s),30.8796396625,0
2020-02-09,2020,40,09-feb,Minas San Francisco,Cota (msnm),787.28,0
2020-02-09,2020,40,09-feb,Molino,Caudal (m³/s),120.275,0
2020-02-09,2020,40,09-feb,Molino,Cota (msnm),1978.2874756,0
2020-02-09,2020,40,09-feb,Sopladora,Caudal (m³/s),137.09200207916666,0
2020-02-09,2020,40,09-feb,Sopladora,Cota (msnm),1315.8985596,0
2020-02-10,2020,41,10-feb,Cuenca del Rio Paute,Caudal (m³/s),58.65855833333333,0
2020-02-10,2020,41,10-feb,Mazar,Caudal (m³/s),26.86431421958333,0
2020-02-10,2020,41,10-feb,Mazar,Cota (msnm),2146.31,0
2020-02-10,2020,41,10-feb,Minas San Francisco,Caudal (m³/s),36.35230131666667,0
2020-02-10,2020,41,10-feb,Minas San Francisco,Cota (msnm),789.08,0
2020-02-10,2020,41,10-feb,Molino,Caudal (m³/s),154.30416666666667,0
2020-02-10,2020,41,10-feb,Molino,Cota (msnm),1979.6518555,0
2020-02-10,2020,41,10-feb,Sopladora,Caudal (m³/s),121.33296534166666,0
2020-02-10,2020,41,10-feb,Sopladora,Cota (msnm),1315.6594238,0
2020-02-11,2020,42,11-feb,Cuenca del Rio Paute,Caudal (m³/s),49.724075,0
2020-02-11,2020,42,11-feb,Mazar,Caudal (m³/s),25.79942746875,0
2020-02-11,2020,42,11-feb,Mazar,Cota (msnm),2145.2,0
2020-02-11,2020,42,11-feb,Minas San Francisco,Caudal (m³/s),28.0682280125,0
2020-02-11,2020,42,11-feb,Minas San Francisco,Cota (msnm),786.68,0
2020-02-11,2020,42,11-feb,Molino,Caudal (m³/s),149.39166666666668,0
2020-02-11,2020,42,11-feb,Molino,Cota (msnm),1980.3581543,0
2020-02-11,2020,42,11-feb,Sopladora,Caudal (m³/s),132.47373721666668,0
2020-02-11,2020,42,11-feb,Sopladora,Cota (msnm),1315.4263916,0
2020-02-12,2020,43,12-feb,Cuenca del Rio Paute,Caudal (m³/s),43.9010875,0
2020-02-12,2020,43,12-feb,Mazar,Caudal (m³/s),20.93511290083333,0
2020-02-12,2020,43,12-feb,Mazar,Cota (msnm),2144.0,0
2020-02-12,2020,43,12-feb,Minas San Francisco,Caudal (m³/s),24.001576066666665,0
2020-02-12,2020,43,12-feb,Minas San Francisco,Cota (msnm),784.89,0
2020-02-12,2020,43,12-feb,Molino,Caudal (m³/s),149.65416666666667,0
2020-02-12,2020,43,12-feb,Molino,Cota (msnm),1980.2703857,0
2020-02-12,2020,43,12-feb,Sopladora,Caudal (m³/s),148.29891204583333,0
2020-02-12,2020,43,12-feb,Sopladora,Cota (msnm),1315.6300049,0
2020-02-13,2020,44,13-feb,Cuenca del Rio Paute,Caudal (m³/s),47.5722,0
2020-02-13,2020,44,13-feb,Mazar,Caudal (m³/s),24.828212045,0
2020-02-13,2020,44,13-feb,Mazar,Cota (msnm),2142.8,0
2020-02-13,2020,44,13-feb,Minas San Francisco,Caudal (m³/s),22.8364441375,0
2020-02-13,2020,44,13-feb,Minas San Francisco,Cota (msnm),785.09,0
2020-02-13,2020,44,13-feb,Molino,Caudal (m³/s),148.3875,0
2020-02-13,2020,44,13-feb,Molino,Cota (msnm),1980.2810059,0
2020-02-13,2020,44,13-feb,Sopladora,Caudal (m³/s),148.6597533125,0
2020-02-13,2020,44,13-feb,Sopladora,Cota (msnm),1316.0595703,0
2020-02-14,2020,45,14-feb,Cuenca del Rio Paute,Caudal (m³/s),51.19657083333333,0
2020-02-14,2020,45,14-feb,Mazar,Caudal (m³/s),29.34537791625,0
2020-02-14,2020,45,14-feb,Mazar,Cota (msnm),2141.62,0
2020-02-14,2020,45,14-feb,Minas San Francisco,Caudal (m³/s),22.861655475,0
2020-02-14,2020,45,14-feb,Minas San Francisco,Cota (msnm),786.87,0
2020-02-14,2020,45,14-feb,Molino,Caudal (m³/s),151.84166666666667,0
2020-02-14,2020,45,14-feb,Molino,Cota (msnm),1980.463501,0
2020-02-14,2020,45,14-feb,Sopladora,Caudal (m³/s),147.05241210833333,0
2020-02-14,2020,45,14-feb,Sopladora,Cota (msnm),1315.7471924,0
2020-02-15,2020,46,15-feb,Cuenca del Rio Paute,Caudal (m³/s),52.970304166666665,0
2020-02-15,2020,46,15-feb,Mazar,Caudal (m³/s),28.72504445125,0
2020-02-15,2020,46,15-feb,Mazar,Cota (msnm),2140.97,0
2020-02-15,2020,46,15-feb,Minas San Francisco,Caudal (m³/s),22.1333061,0
2020-02-15,2020,46,15-feb,Minas San Francisco,Cota (msnm),788.82,0
2020-02-15,2020,46,15-feb,Molino,Caudal (m³/s),107.1875,0
2020-02-15,2020,46,15-feb,Molino,Cota (msnm),1981.0952148,0
2020-02-15,2020,46,15-feb,Sopladora,Caudal (m³/s),88.26521272083333,0
2020-02-15,2020,46,15-feb,Sopladora,Cota (msnm),1315.2467041,0
2020-02-16,2020,47,16-feb,Cuenca del Rio Paute,Caudal (m³/s),46.3001375,0
2020-02-16,2020,47,16-feb,Mazar,Caudal (m³/s),27.83580824083333,0
2020-02-16,2020,47,16-feb,Mazar,Cota (msnm),2140.55,0
2020-02-16,2020,47,16-feb,Minas San Francisco,Caudal (m³/s),20.787176166666665,0
2020-02-16,2020,47,16-feb,Minas San Francisco,Cota (msnm),789.85,0
2020-02-16,2020,47,16-feb,Molino,Caudal (m³/s),83.675,0
2020-02-16,2020,47,16-feb,Molino,Cota (msnm),1981.5557861,0
2020-02-16,2020,47,16-feb,Sopladora,Caudal (m³/s),70.5288828,0
2020-02-16,2020,47,16-feb,Sopladora,Cota (msnm),1316.265625,0
2020-02-17,2020,48,17-feb,Cuenca del Rio Paute,Caudal (m³/s),39.48372916666667,0
2020-02-17,2020,48,17-feb,Mazar,Caudal (m³/s),22.585417986666663,0
2020-02-17,2020,48,17-feb,Mazar,Cota (msnm),2139.98,0
2020-02-17,2020,48,17-feb,Minas San Francisco,Caudal (m³/s),20.3495236875,0
2020-02-17,2020,48,17-feb,Minas San Francisco,Cota (msnm),789.72,0
2020-02-17,2020,48,17-feb,Molino,Caudal (m³/s),87.37083333333334,0
2020-02-17,2020,48,17-feb,Molino,Cota (msnm),1980.4467773,0
2020-02-17,2020,48,17-feb,Sopladora,Caudal (m³/s),111.5921796125,0
2020-02-17,2020,48,17-feb,Sopladora,Cota (msnm),1316.164917,0
2020-02-18,2020,49,18-feb,Cuenca del Rio Paute,Caudal (m³/s),48.55895,0
2020-02-18,2020,49,18-feb,Mazar,Caudal (m³/s),24.5912985025,0
2020-02-18,2020,49,18-feb,Mazar,Cota (msnm),2139.4,0
2020-02-18,2020,49,18-feb,Minas San Francisco,Caudal (m³/s),19.22255015,0
2020-02-18,2020,49,18-feb,Minas San Francisco,Cota (msnm),789.09,0
2020-02-18,2020,49,18-feb,Molino,Caudal (m³/s),92.62083333333334,0
2020-02-18,2020,49,18-feb,Molino,Cota (msnm),1979.8352051,0
2020-02-18,2020,49,18-feb,Sopladora,Caudal (m³/s),103.54432434583332,0
2020-02-18,2020,49,18-feb,Sopladora,Cota (msnm),1315.7037354,0
2020-02-19,2020,50,19-feb,Cuenca del Rio Paute,Caudal (m³/s),86.0728,0
2020-02-19,2020,50,19-feb,Mazar,Caudal (m³/s),49.289741704583335,0
2020-02-19,2020,50,19-feb,Mazar,Cota (msnm),2139.05,0
2020-02-19,2020,50,19-feb,Minas San Francisco,Caudal (m³/s),18.693013204166668,0
2020-02-19,2020,50,19-feb,Minas San Francisco,Cota (msnm),788.39,0
2020-02-19,2020,50,19-feb,Molino,Caudal (m³/s),116.4375,0
2020-02-19,2020,50,19-feb,Molino,Cota (msnm),1979.4852295,0
2020-02-19,2020,50,19-feb,Sopladora,Caudal (m³/s),124.5929144375,0
2020-02-19,2020,50,19-feb,Sopladora,Cota (msnm),1315.7739258,0
2020-02-20,2020,51,20-feb,Cuenca del Rio Paute,Caudal (m³/s),63.04855416666667,0
2020-02-20,2020,51,20-feb,Mazar,Caudal (m³/s),37.61464042541667,0
2020-02-20,2020,51,20-feb,Mazar,Cota (msnm),2138.68,0
2020-02-20,2020,51,20-feb,Minas San Francisco,Caudal (m³/s),18.76726767083333,0
2020-02-20,2020,51,20-feb,Minas San Francisco,Cota (msnm),788.96,0
2020-02-20,2020,51,20-feb,Molino,Caudal (m³/s),89.5875,0
2020-02-20,2020,51,20-feb,Molino,Cota (msnm),1978.112915,0
2020-02-20,2020,51,20-feb,Sopladora,Caudal (m³/s),116.521293775,0
2020-02-20,2020,51,20-feb,Sopladora,Cota (msnm),1315.5335693,0
2020-02-21,2020,52,21-feb,Cuenca del Rio Paute,Caudal (m³/s),55.69082083333333,0
2020-02-21,2020,52,21-feb,Mazar,Caudal (m³/s),30.0052350225,0
2020-02-21,2020,52,21-feb,Mazar,Cota (msnm),2137.98,0
2020-02-21,2020,52,21-feb,Minas San Francisco,Caudal (m³/s),26.699909108333333,0
2020-02-21,2020,52,21-feb,Minas San Francisco,Cota (msnm),789.16,0
2020-02-21,2020,52,21-feb,Molino,Caudal (m³/s),101.41666666666669,0
2020-02-21,2020,52,21-feb,Molino,Cota (msnm),1977.3232422,0
2020-02-21,2020,52,21-feb,Sopladora,Caudal (m³/s),114.64295691666666,0
2020-02-21,2020,52,21-feb,Sopladora,Cota (msnm),1314.9605713,0
2020-02-22,2020,53,22-feb,Cuenca del Rio Paute,Caudal (m³/s),47.187441666666665,0
2020-02-22,2020,53,22-feb,Mazar,Caudal (m³/s),27.1237715275,0
2020-02-22,2020,53,22-feb,Mazar,Cota (msnm),2137.23,0
2020-02-22,2020,53,22-feb,Minas San Francisco,Caudal (m³/s),25.91179668333333,0
2020-02-22,2020,53,22-feb,Minas San Francisco,Cota (msnm),789.16,0
2020-02-22,2020,53,22-feb,Molino,Caudal (m³/s),105.87083333333334,0
2020-02-22,2020,53,22-feb,Molino,Cota (msnm),1977.1118164,0
2020-02-22,2020,53,22-feb,Sopladora,Caudal (m³/s),109.37497677916669,0
2020-02-22,2020,53,22-feb,Sopladora,Cota (msnm),1315.2661133,0
2020-02-23,2020,54,23-feb,Cuenca del Rio Paute,Caudal (m³/s),50.53111666666667,0
2020-02-23,2020,54,23-feb,Mazar,Caudal (m³/s),31.78319013708333,0
2020-02-23,2020,54,23-feb,Mazar,Cota (msnm),2136.87,0
2020-02-23,2020,54,23-feb,Minas San Francisco,Caudal (m³/s),30.003700929166666,0
2020-02-23,2020,54,23-feb,Minas San Francisco,Cota (msnm),790.02,0
2020-02-23,2020,54,23-feb,Molino,Caudal (m³/s),75.70833333333333,0
2020-02-23,2020,54,23-feb,Molino,Cota (msnm),1977.199585,0
2020-02-23,2020,54,23-feb,Sopladora,Caudal (m³/s),76.15255624583334,0
2020-02-23,2020,54,23-feb,Sopladora,Cota (msnm),1315.979126,0
2020-02-24,2020,55,24-feb,Cuenca del Rio Paute,Caudal (m³/s),51.83855416666667,0
2020-02-24,2020,55,24-feb,Mazar,Caudal (m³/s),31.88351898125,0
2020-02-24,2020,55,24-feb,Mazar,Cota (msnm),2136.5,0
2020-02-24,2020,55,24-feb,Minas San Francisco,Caudal (m³/s),34.109821204166664,0
2020-02-24,2020,55,24-feb,Minas San Francisco,Cota (msnm),791.04,0
2020-02-24,2020,55,24-feb,Molino,Caudal (m³/s),81.0875,0
2020-02-24,2020,55,24-feb,Molino,Cota (msnm),1977.2872314,0
2020-02-24,2020,55,24-feb,Sopladora,Caudal (m³/s),78.12693444583333,0
2020-02-24,2020,55,24-feb,Sopladora,Cota (msnm),1315.487793,0
2020-02-25,2020,56,25-feb,Cuenca del Rio Paute,Caudal (m³/s),60.89054583333333,0
2020-02-25,2020,56,25-feb,Mazar,Caudal (m³/s),40.1564493975,0
2020-02-25,2020,56,25-feb,Mazar,Cota (msnm),2136.01,0
2020-02-25,2020,56,25-feb,Minas San Francisco,Caudal (m³/s),54.91928895833333,0
2020-02-25,2020,56,25-feb,Minas San Francisco,Cota (msnm),789.73,0
2020-02-25,2020,56,25-feb,Molino,Caudal (m³/s),95.8125,0
2020-02-25,2020,56,25-feb,Molino,Cota (msnm),1977.5539551,0
2020-02-25,2020,56,25-feb,Sopladora,Caudal (m³/s),88.5106092375,0
2020-02-25,2020,56,25-feb,Sopladora,Cota (msnm),1316.0771484,0
2020-02-26,2020,57,26-feb,Cuenca del Rio Paute,Caudal (m³/s),56.8088625,0
2020-02-26,2020,57,26-feb,Mazar,Caudal (m³/s),38.11383857291667,0
2020-02-26,2020,57,26-feb,Mazar,Cota (msnm),2135.49,0
2020-02-26,2020,57,26-feb,Minas San Francisco,Caudal (m³/s),46.490026766666666,0
2020-02-26,2020,57,26-feb,Minas San Francisco,Cota (msnm),789.0,0
2020-02-26,2020,57,26-feb,Molino,Caudal (m³/s),94.55833333333334,0
2020-02-26,2020,57,26-feb,Molino,Cota (msnm),1977.4697266,0
2020-02-26,2020,57,26-feb,Sopladora,Caudal (m³/s),97.5473099,0
2020-02-26,2020,57,26-feb,Sopladora,Cota (msnm),1315.8283691,0
2020-02-27,2020,58,27-feb,Cuenca del Rio Paute,Caudal (m³/s),160.90309166666665,0
2020-02-27,2020,58,27-feb,Mazar,Caudal (m³/s),138.6466961875,0
2020-02-27,2020,58,27-feb,Mazar,Cota (msnm),2136.43,0
2020-02-27,2020,58,27-feb,Minas San Francisco,Caudal (m³/s),159.92623176666666,0
2020-02-27,2020,58,27-feb,Minas San Francisco,Cota (msnm),792.82,0
2020-02-27,2020,58,27-feb,Molino,Caudal (m³/s),97.425,0
2020-02-27,2020,58,27-feb,Molino,Cota (msnm),1977.3153076,0
2020-02-27,2020,58,27-feb,Sopladora,Caudal (m³/s),101.59227724583332,0
2020-02-27,2020,58,27-feb,Sopladora,Cota (msnm),1315.8811035,0
2020-02-28,2020,59,28-feb,Cuenca del Rio Paute,Caudal (m³/s),137.89954583333332,0
2020-02-28,2020,59,28-feb,Mazar,Caudal (m³/s),110.25902890583332,0
2020-02-28,2020,59,28-feb,Mazar,Cota (msnm),2137.05,0
2020-02-28,2020,59,28-feb,Minas San Francisco,Caudal (m³/s),117.83787784583332,0
2020-02-28,2020,59,28-feb,Minas San Francisco,Cota (msnm),792.74,0
2020-02-28,2020,59,28-feb,Molino,Caudal (m³/s),87.4375,0
2020-02-28,2020,59,28-feb,Molino,Cota (msnm),1977.5601807,0
2020-02-28,2020,59,28-feb,Sopladora,Caudal (m³/s),83.2738952875,0
2020-02-28,2020,59,28-feb,Sopladora,Cota (msnm),1315.5335693,0
2020-02-29,2020,59,29-feb,Cuenca del Rio Paute,Caudal (m³/s),90.079525,0
2020-02-29,2020,59,29-feb,Mazar,Caudal (m³/s),65.73128274666666,0
2020-02-29,2020,59,29-feb,Mazar,Cota (msnm),2137.43,0
2020-02-29,2020,59,29-feb,Minas San Francisco,Caudal (m³/s),82.2490675125,0
2020-02-29,2020,59,29-feb,Minas San Francisco,Cota (msnm),792.37,0
2020-02-29,2020,59,29-feb,Molino,Caudal (m³/s),57.4,0
2020-02-29,2020,59,29-feb,Molino,Cota (msnm),1977.3820801,0
2020-02-29,2020,59,29-feb,Sopladora,Caudal (m³/s),56.18543973333333,0
2020-02-29,2020,59,29-feb,Sopladora,Cota (msnm),1315.9611816,0
2020-03-01,2020,60,01-mar,Cuenca del Rio Paute,Caudal (m³/s),73.7635375,0
2020-03-01,2020,60,01-mar,Mazar,Caudal (m³/s),45.78423222916667,0
2020-03-01,2020,60,01-mar,Mazar,Cota (msnm),2137.62,0
2020-03-01,2020,60,01-mar,Minas San Francisco,Caudal (m³/s),66.79986890416667,0
2020-03-01,2020,60,01-mar,Minas San Francisco,Cota (msnm),791.54,0
2020-03-01,2020,60,01-mar,Molino,Caudal (m³/s),59.0125,0
2020-03-01,2020,60,01-mar,Molino,Cota (msnm),1977.770752,0
2020-03-01,2020,60,01-mar,Sopladora,Caudal (m³/s),48.7618261,0
2020-03-01,2020,60,01-mar,Sopladora,Cota (msnm),1315.9177246,0
2020-03-02,2020,61,02-mar,Cuenca del Rio Paute,Caudal (m³/s),81.27325416666666,0
2020-03-02,2020,61,02-mar,Mazar,Caudal (m³/s),59.78675497583333,0
2020-03-02,2020,61,02-mar,Mazar,Cota (msnm),2137.72,0
2020-03-02,2020,61,02-mar,Minas San Francisco,Caudal (m³/s),46.51602715833333,0
2020-03-02,2020,61,02-mar,Minas San Francisco,Cota (msnm),789.76,0
2020-03-02,2020,61,02-mar,Molino,Caudal (m³/s),75.675,0
2020-03-02,2020,61,02-mar,Molino,Cota (msnm),1977.6373291,0
2020-03-02,2020,61,02-mar,Sopladora,Caudal (m³/s),77.41280590416666,0
2020-03-02,2020,61,02-mar,Sopladora,Cota (msnm),1315.0063477,0
2020-03-03,2020,62,03-mar,Cuenca del Rio Paute,Caudal (m³/s),118.5144,0
2020-03-03,2020,62,03-mar,Mazar,Caudal (m³/s),76.84963393375,0
2020-03-03,2020,62,03-mar,Mazar,Cota (msnm),2137.38,0
2020-03-03,2020,62,03-mar,Minas San Francisco,Caudal (m³/s),49.89805248333333,0
2020-03-03,2020,62,03-mar,Minas San Francisco,Cota (msnm),789.67,0
2020-03-03,2020,62,03-mar,Molino,Caudal (m³/s),135.72083333333333,0
2020-03-03,2020,62,03-mar,Molino,Cota (msnm),1980.3415527,0
2020-03-03,2020,62,03-mar,Sopladora,Caudal (m³/s),76.11104102083333,0
2020-03-03,2020,62,03-mar,Sopladora,Cota (msnm),1315.6300049,0
2020-03-04,2020,63,04-mar,Cuenca del Rio Paute,Caudal (m³/s),72.3591375,0
2020-03-04,2020,63,04-mar,Mazar,Caudal (m³/s),44.84559826291667,0
2020-03-04,2020,63,04-mar,Mazar,Cota (msnm),2136.74,0
2020-03-04,2020,63,04-mar,Minas San Francisco,Caudal (m³/s),39.0628433625,0
2020-03-04,2020,63,04-mar,Minas San Francisco,Cota (msnm),787.02,0
2020-03-04,2020,63,04-mar,Molino,Caudal (m³/s),123.82083333333334,0
2020-03-04,2020,63,04-mar,Molino,Cota (msnm),1981.2381592,0
2020-03-04,2020,63,04-mar,Sopladora,Caudal (m³/s),101.13621645416669,0
2020-03-04,2020,63,04-mar,Sopladora,Cota (msnm),1316.0859375,0
2020-03-05,2020,64,05-mar,Cuenca del Rio Paute,Caudal (m³/s),108.35864583333333,0
2020-03-05,2020,64,05-mar,Mazar,Caudal (m³/s),75.69135611083334,0
2020-03-05,2020,64,05-mar,Mazar,Cota (msnm),2136.79,0
2020-03-05,2020,64,05-mar,Minas San Francisco,Caudal (m³/s),50.654894354166665,0
2020-03-05,2020,64,05-mar,Minas San Francisco,Cota (msnm),788.67,0
2020-03-05,2020,64,05-mar,Molino,Caudal (m³/s),106.08333333333331,0
2020-03-05,2020,64,05-mar,Molino,Cota (msnm),1980.9995117,0
2020-03-05,2020,64,05-mar,Sopladora,Caudal (m³/s),110.4806270125,0
2020-03-05,2020,64,05-mar,Sopladora,Cota (msnm),1315.7124023,0
2020-03-06,2020,65,06-mar,Cuenca del Rio Paute,Caudal (m³/s),117.43432083333332,0
2020-03-06,2020,65,06-mar,Mazar,Caudal (m³/s),74.54763235333333,0
2020-03-06,2020,65,06-mar,Mazar,Cota (msnm),2136.61,0
2020-03-06,2020,65,06-mar,Minas San Francisco,Caudal (m³/s),74.42677390833333,0
2020-03-06,2020,65,06-mar,Minas San Francisco,Cota (msnm),791.6,0
2020-03-06,2020,65,06-mar,Molino,Caudal (m³/s),134.12916666666666,0
2020-03-06,2020,65,06-mar,Molino,Cota (msnm),1983.2369385,0
2020-03-06,2020,65,06-mar,Sopladora,Caudal (m³/s),78.07058554583334,0
2020-03-06,2020,65,06-mar,Sopladora,Cota (msnm),1315.3996582,0
2020-03-07,2020,66,07-mar,Cuenca del Rio Paute,Caudal (m³/s),99.10841666666668,0
2020-03-07,2020,66,07-mar,Mazar,Caudal (m³/s),58.74930658291667,0
2020-03-07,2020,66,07-mar,Mazar,Cota (msnm),2136.42,0
2020-03-07,2020,66,07-mar,Minas San Francisco,Caudal (m³/s),42.8361533875,0
2020-03-07,2020,66,07-mar,Minas San Francisco,Cota (msnm),790.5,0
2020-03-07,2020,66,07-mar,Molino,Caudal (m³/s),107.175,0
2020-03-07,2020,66,07-mar,Molino,Cota (msnm),1983.6853027,0
2020-03-07,2020,66,07-mar,Sopladora,Caudal (m³/s),99.43175147083332,0
2020-03-07,2020,66,07-mar,Sopladora,Cota (msnm),1315.8455811,0
2020-03-08,2020,67,08-mar,Cuenca del Rio Paute,Caudal (m³/s),119.44020833333332,0
2020-03-08,2020,67,08-mar,Mazar,Caudal (m³/s),84.21416808708334,0
2020-03-08,2020,67,08-mar,Mazar,Cota (msnm),2136.18,0
2020-03-08,2020,67,08-mar,Minas San Francisco,Caudal (m³/s),42.56300979583333,0
2020-03-08,2020,67,08-mar,Minas San Francisco,Cota (msnm),790.45,0
2020-03-08,2020,67,08-mar,Molino,Caudal (m³/s),145.31666666666666,0
2020-03-08,2020,67,08-mar,Molino,Cota (msnm),1984.5144043,0
2020-03-08,2020,67,08-mar,Sopladora,Caudal (m³/s),118.52350723333332,0
2020-03-08,2020,67,08-mar,Sopladora,Cota (msnm),1315.9436035,0
2020-03-09,2020,68,09-mar,Cuenca del Rio Paute,Caudal (m³/s),80.2261625,0
2020-03-09,2020,68,09-mar,Mazar,Caudal (m³/s),48.62999971458333,0
2020-03-09,2020,68,09-mar,Mazar,Cota (msnm),2135.77,0
2020-03-09,2020,68,09-mar,Minas San Francisco,Caudal (m³/s),33.52910925416667,0
2020-03-09,2020,68,09-mar,Minas San Francisco,Cota (msnm),789.13,0
2020-03-09,2020,68,09-mar,Molino,Caudal (m³/s),103.9375,0
2020-03-09,2020,68,09-mar,Molino,Cota (msnm),1983.3098145,0
2020-03-09,2020,68,09-mar,Sopladora,Caudal (m³/s),138.68716959583332,0
2020-03-09,2020,68,09-mar,Sopladora,Cota (msnm),1315.8283691,0
2020-03-10,2020,69,10-mar,Cuenca del Rio Paute,Caudal (m³/s),93.34294583333332,0
2020-03-10,2020,69,10-mar,Mazar,Caudal (m³/s),60.939966087916666,0
2020-03-10,2020,69,10-mar,Mazar,Cota (msnm),2135.36,0
2020-03-10,2020,69,10-mar,Minas San Francisco,Caudal (m³/s),29.53942053333333,0
2020-03-10,2020,69,10-mar,Minas San Francisco,Cota (msnm),788.03,0
2020-03-10,2020,69,10-mar,Molino,Caudal (m³/s),123.85,0
2020-03-10,2020,69,10-mar,Molino,Cota (msnm),1983.1588135,0
2020-03-10,2020,69,10-mar,Sopladora,Caudal (m³/s),127.65912172083334,0
2020-03-10,2020,69,10-mar,Sopladora,Cota (msnm),1316.0859375,0
2020-03-11,2020,70,11-mar,Cuenca del Rio Paute,Caudal (m³/s),75.55923333333334,0
2020-03-11,2020,70,11-mar,Mazar,Caudal (m³/s),50.114461149166665,0
2020-03-11,2020,70,11-mar,Mazar,Cota (msnm),2135.06,0
2020-03-11,2020,70,11-mar,Minas San Francisco,Caudal (m³/s),51.938019358333335,0
2020-03-11,2020,70,11-mar,Minas San Francisco,Cota (msnm),789.85,0
2020-03-11,2020,70,11-mar,Molino,Caudal (m³/s),100.69166666666666,0
2020-03-11,2020,70,11-mar,Molino,Cota (msnm),1982.6779785,0
2020-03-11,2020,70,11-mar,Sopladora,Caudal (m³/s),110.83362677083332,0
2020-03-11,2020,70,11-mar,Sopladora,Cota (msnm),1314.7744141,0
2020-03-12,2020,71,12-mar,Cuenca del Rio Paute,Caudal (m³/s),92.4393875,0
2020-03-12,2020,71,12-mar,Mazar,Caudal (m³/s),67.85778656666666,0
2020-03-12,2020,71,12-mar,Mazar,Cota (msnm),2134.85,0
2020-03-12,2020,71,12-mar,Minas San Francisco,Caudal (m³/s),85.91308649166666,0
2020-03-12,2020,71,12-mar,Minas San Francisco,Cota (msnm),791.79,0
2020-03-12,2020,71,12-mar,Molino,Caudal (m³/s),104.45833333333331,0
2020-03-12,2020,71,12-mar,Molino,Cota (msnm),1982.270874,0
2020-03-12,2020,71,12-mar,Sopladora,Caudal (m³/s),115.19466461666669,0
2020-03-12,2020,71,12-mar,Sopladora,Cota (msnm),1315.3278809,0
2020-03-13,2020,72,13-mar,Cuenca del Rio Paute,Caudal (m³/s),66.87134166666667,0
2020-03-13,2020,72,13-mar,Mazar,Caudal (m³/s),45.0611479025,0
2020-03-13,2020,72,13-mar,Mazar,Cota (msnm),2134.23,0
2020-03-13,2020,72,13-mar,Minas San Francisco,Caudal (m³/s),81.34024528333333,0
2020-03-13,2020,72,13-mar,Minas San Francisco,Cota (msnm),792.25,0
2020-03-13,2020,72,13-mar,Molino,Caudal (m³/s),117.9625,0
2020-03-13,2020,72,13-mar,Molino,Cota (msnm),1982.425293,0
2020-03-13,2020,72,13-mar,Sopladora,Caudal (m³/s),112.84269224166668,0
2020-03-13,2020,72,13-mar,Sopladora,Cota (msnm),1315.5244141,0
2020-03-14,2020,73,14-mar,Cuenca del Rio Paute,Caudal (m³/s),166.11475416666667,0
2020-03-14,2020,73,14-mar,Mazar,Caudal (m³/s),144.9881015125,0
2020-03-14,2020,73,14-mar,Mazar,Cota (msnm),2135.6628418,0
2020-03-14,2020,73,14-mar,Minas San Francisco,Caudal (m³/s),89.07935402083334,0
2020-03-14,2020,73,14-mar,Minas San Francisco,Cota (msnm),792.13,0
2020-03-14,2020,73,14-mar,Molino,Caudal (m³/s),64.24583333333334,0
2020-03-14,2020,73,14-mar,Molino,Cota (msnm),1981.4250488,0
2020-03-14,2020,73,14-mar,Sopladora,Caudal (m³/s),87.98781470416667,0
2020-03-14,2020,73,14-mar,Sopladora,Cota (msnm),1316.0317383,0
2020-03-15,2020,74,15-mar,Cuenca del Rio Paute,Caudal (m³/s),94.63572083333334,0
2020-03-15,2020,74,15-mar,Mazar,Caudal (m³/s),68.552592285,0
2020-03-15,2020,74,15-mar,Mazar,Cota (msnm),2135.49,0
2020-03-15,2020,74,15-mar,Minas San Francisco,Caudal (m³/s),54.012797991666666,0
2020-03-15,2020,74,15-mar,Minas San Francisco,Cota (msnm),790.69,0
